,fg_pct_away,ft_pct_away,fg3_pct_away,ast_away,reb_away,to_away
9313,0.532,0.679,0.381,20.0,36.0,14.0
9314,0.386,0.721,0.231,21.0,44.0,22.0
9315,0.471,0.8079999999999999,0.25,24.0,39.0,9.0
9316,0.409,0.7829999999999999,0.4,17.0,51.0,12.0
9317,0.365,0.72,0.4,15.0,39.0,17.0
9318,0.486,0.688,0.474,15.0,30.0,12.0
9319,0.418,0.929,0.4,25.0,53.0,12.0
9320,0.324,0.708,0.263,9.0,36.0,16.0
9321,0.507,0.765,0.318,22.0,39.0,21.0
9322,0.529,0.6,0.4,28.0,41.0,14.0
9323,0.35,0.619,0.263,17.0,37.0,19.0
9324,0.449,0.7140000000000001,0.44,20.0,41.0,17.0
9325,0.4270000000000001,0.72,0.318,20.0,50.0,19.0
9326,0.361,0.667,0.313,14.0,42.0,15.0
9327,0.474,0.833,0.313,19.0,47.0,15.0
9328,0.6409999999999999,0.821,0.5,26.0,38.0,20.0
9329,0.436,0.7140000000000001,0.235,24.0,38.0,17.0
9330,0.415,0.654,0.071,19.0,43.0,11.0
9331,0.3670000000000001,0.706,0.467,15.0,49.0,15.0
9332,0.487,0.8,0.5,25.0,33.0,14.0
9333,0.436,0.8,0.071,22.0,48.0,16.0
9334,0.356,0.893,0.3,17.0,35.0,12.0
9335,0.436,0.762,0.389,24.0,31.0,20.0
9336,0.36,0.72,0.222,18.0,38.0,15.0
9337,0.349,0.833,0.267,20.0,38.0,14.0
9338,0.5,0.7709999999999999,0.385,26.0,36.0,18.0
9339,0.479,0.885,0.125,12.0,32.0,18.0
9340,0.379,0.778,0.364,23.0,45.0,13.0
9341,0.397,0.706,0.3,21.0,45.0,17.0
9342,0.442,0.735,0.4,21.0,52.0,17.0
9343,0.455,0.667,0.457,33.0,53.0,19.0
9344,0.47,0.7440000000000001,0.286,20.0,40.0,10.0
9345,0.397,0.828,0.364,19.0,46.0,16.0
9346,0.33,0.727,0.192,14.0,60.0,17.0
9347,0.3829999999999999,0.667,0.353,19.0,43.0,14.0
9348,0.529,0.679,0.474,24.0,50.0,13.0
9349,0.565,0.743,0.6,21.0,30.0,21.0
9350,0.418,0.7859999999999999,0.2,18.0,43.0,22.0
9351,0.476,0.833,0.462,20.0,46.0,10.0
9352,0.377,0.767,0.214,19.0,41.0,25.0
9353,0.457,0.7140000000000001,0.273,25.0,38.0,17.0
9354,0.418,0.7140000000000001,0.267,16.0,53.0,21.0
9355,0.471,0.909,0.364,28.0,33.0,17.0
9356,0.456,0.8440000000000001,0.375,18.0,32.0,16.0
9357,0.507,0.867,0.375,20.0,37.0,19.0
9358,0.434,0.76,0.455,16.0,40.0,17.0
9359,0.405,0.667,0.476,20.0,38.0,20.0
9360,0.311,0.7040000000000001,0.182,15.0,28.0,19.0
9361,0.541,0.645,0.273,28.0,34.0,19.0
9362,0.4,0.7240000000000001,0.318,17.0,27.0,17.0
9363,0.3289999999999999,0.76,0.32,14.0,37.0,17.0
9364,0.406,0.6759999999999999,0.278,18.0,36.0,20.0
9365,0.5,0.8,0.389,27.0,38.0,14.0
9366,0.436,0.778,0.25,25.0,31.0,21.0
9367,0.436,0.7709999999999999,0.214,17.0,38.0,18.0
9368,0.507,0.7040000000000001,0.6,22.0,46.0,12.0
9369,0.3379999999999999,0.889,0.222,16.0,41.0,19.0
9370,0.412,0.745,0.063,21.0,48.0,15.0
9371,0.391,0.762,0.5,19.0,37.0,20.0
9372,0.4029999999999999,0.86,0.125,17.0,42.0,22.0
9373,0.37,0.591,0.389,25.0,40.0,13.0
9374,0.4429999999999999,0.7440000000000001,0.286,17.0,34.0,18.0
9375,0.354,0.8370000000000001,0.316,18.0,50.0,17.0
9376,0.392,0.68,0.222,11.0,37.0,10.0
9377,0.519,0.455,0.409,24.0,40.0,15.0
9378,0.319,0.667,0.364,14.0,48.0,21.0
9379,0.4270000000000001,0.7809999999999999,0.158,26.0,55.0,16.0
9380,0.487,0.75,0.3329999999999999,17.0,47.0,22.0
9381,0.415,0.933,0.348,18.0,39.0,20.0
9382,0.392,0.721,0.4,15.0,47.0,18.0
9383,0.5,0.828,0.545,20.0,38.0,16.0
9384,0.513,0.4,0.5,19.0,31.0,13.0
9385,0.48,0.688,0.412,21.0,22.0,13.0
9386,0.419,0.732,0.313,16.0,45.0,17.0
9387,0.657,0.5579999999999999,0.5,20.0,34.0,25.0
9388,0.409,0.633,0.278,22.0,51.0,15.0
9389,0.4379999999999999,0.861,0.235,22.0,39.0,14.0
9390,0.422,0.833,0.1669999999999999,16.0,33.0,20.0
9391,0.441,0.6920000000000001,0.5379999999999999,22.0,41.0,14.0
9392,0.371,0.784,0.308,20.0,51.0,15.0
9393,0.507,0.721,0.545,18.0,39.0,18.0
9394,0.3979999999999999,0.593,0.455,14.0,35.0,16.0
9395,0.3289999999999999,0.818,0.389,15.0,31.0,15.0
9396,0.48,0.767,0.222,22.0,40.0,19.0
9397,0.341,0.737,0.435,21.0,50.0,15.0
9398,0.354,0.784,0.1669999999999999,16.0,47.0,15.0
9399,0.417,0.8420000000000001,0.316,18.0,37.0,20.0
9400,0.3779999999999999,0.677,0.1669999999999999,16.0,43.0,12.0
9401,0.436,0.8390000000000001,0.231,16.0,51.0,18.0
9402,0.375,0.682,0.364,11.0,43.0,16.0
9403,0.395,0.667,0.353,20.0,46.0,12.0
9404,0.351,0.6509999999999999,0.3329999999999999,14.0,53.0,15.0
9405,0.435,0.875,0.471,20.0,37.0,22.0
9406,0.462,0.542,0.44,22.0,32.0,17.0
9407,0.356,0.973,0.4,17.0,31.0,12.0
9408,0.442,0.619,0.4,25.0,42.0,15.0
9409,0.3779999999999999,0.5479999999999999,0.32,21.0,40.0,23.0
9410,0.449,0.909,0.556,16.0,35.0,21.0
9411,0.4039999999999999,0.85,0.4,25.0,41.0,13.0
9412,0.425,0.667,0.5329999999999999,21.0,46.0,17.0
9413,0.4270000000000001,0.722,0.286,22.0,34.0,17.0
9414,0.37,0.75,0.25,22.0,49.0,14.0
9415,0.447,0.679,0.474,25.0,33.0,18.0
9416,0.539,0.7020000000000001,0.357,21.0,45.0,14.0
9417,0.4,0.76,0.29,24.0,35.0,19.0
9418,0.395,0.7140000000000001,0.421,19.0,41.0,27.0
9419,0.2689999999999999,0.8440000000000001,0.125,10.0,32.0,21.0
9420,0.377,0.621,0.31,17.0,35.0,27.0
9421,0.506,0.745,0.6,21.0,45.0,17.0
9422,0.317,0.621,0.2,16.0,45.0,17.0
9423,0.507,0.657,0.667,24.0,48.0,9.0
9424,0.433,0.696,0.417,13.0,32.0,17.0
9425,0.425,0.621,0.25,19.0,27.0,24.0
9426,0.481,0.867,0.286,22.0,41.0,18.0
9427,0.4679999999999999,0.69,0.278,19.0,37.0,16.0
9428,0.4379999999999999,0.7390000000000001,0.25,17.0,35.0,17.0
9429,0.486,0.7,0.125,19.0,36.0,15.0
9430,0.4429999999999999,0.545,0.286,26.0,40.0,21.0
9431,0.408,0.882,0.375,18.0,40.0,11.0
9432,0.3329999999999999,0.6,0.217,17.0,39.0,13.0
9433,0.397,0.654,0.368,12.0,34.0,13.0
9434,0.451,0.818,0.35,13.0,34.0,15.0
9435,0.447,0.875,0.133,13.0,43.0,8.0
9436,0.429,0.769,0.688,28.0,44.0,15.0
9437,0.433,0.833,0.1,19.0,31.0,12.0
9438,0.47,0.821,0.417,18.0,41.0,11.0
9439,0.431,0.593,0.273,14.0,35.0,12.0
9440,0.4679999999999999,0.69,0.3329999999999999,19.0,40.0,15.0
9441,0.431,0.767,0.4379999999999999,19.0,26.0,13.0
9442,0.495,0.5379999999999999,0.321,25.0,36.0,7.0
9443,0.446,0.606,0.357,19.0,43.0,19.0
9444,0.483,0.8,0.281,20.0,41.0,7.0
9445,0.369,0.833,0.267,10.0,36.0,17.0
9446,0.494,0.769,0.417,29.0,34.0,17.0
9447,0.4589999999999999,0.7859999999999999,0.3329999999999999,20.0,38.0,14.0
9448,0.494,0.75,0.2269999999999999,25.0,34.0,11.0
9449,0.446,0.769,0.429,21.0,38.0,18.0
9450,0.384,0.706,0.294,17.0,48.0,22.0
9451,0.55,0.706,0.5329999999999999,25.0,41.0,17.0
9452,0.5539999999999999,0.526,0.4320000000000001,27.0,37.0,15.0
9453,0.4579999999999999,0.8059999999999999,0.353,14.0,42.0,13.0
9454,0.4029999999999999,0.7440000000000001,0.19,19.0,33.0,17.0
9455,0.457,0.821,0.417,22.0,37.0,16.0
9456,0.507,0.6759999999999999,0.345,21.0,51.0,7.0
9457,0.471,0.8420000000000001,0.4479999999999999,18.0,39.0,11.0
9458,0.595,0.912,0.417,25.0,45.0,12.0
9459,0.532,0.647,0.5770000000000001,16.0,37.0,12.0
9460,0.413,0.968,0.545,16.0,41.0,8.0
9461,0.506,0.682,0.389,28.0,37.0,12.0
9462,0.346,0.722,0.154,12.0,35.0,13.0
9463,0.396,0.679,0.421,27.0,40.0,10.0
9464,0.513,0.833,0.474,30.0,43.0,15.0
9465,0.4579999999999999,0.71,0.211,18.0,38.0,11.0
9466,0.326,0.737,0.211,15.0,34.0,5.0
9467,0.447,0.857,0.278,24.0,38.0,11.0
9468,0.444,0.81,0.25,20.0,41.0,10.0
9469,0.3829999999999999,0.727,0.313,15.0,51.0,12.0
9470,0.4679999999999999,0.643,0.5,23.0,43.0,6.0
9471,0.434,0.675,0.294,19.0,39.0,18.0
9472,0.4379999999999999,0.8,0.25,15.0,40.0,8.0
9473,0.473,0.654,0.522,21.0,40.0,10.0
9474,0.405,0.7929999999999999,0.421,16.0,39.0,10.0
9475,0.452,0.76,0.389,19.0,41.0,15.0
9476,0.392,0.8640000000000001,0.25,18.0,38.0,18.0
9477,0.461,0.759,0.2,15.0,39.0,9.0
9478,0.359,0.7859999999999999,0.188,11.0,41.0,18.0
9479,0.369,0.75,0.35,18.0,42.0,16.0
9480,0.418,0.7140000000000001,0.3939999999999999,18.0,38.0,10.0
9481,0.475,0.857,0.526,14.0,33.0,15.0
9482,0.4639999999999999,0.708,0.389,21.0,29.0,15.0
9483,0.493,0.593,0.381,19.0,35.0,14.0
9484,0.532,0.735,0.48,21.0,41.0,12.0
9485,0.416,0.7829999999999999,0.368,17.0,48.0,12.0
9486,0.44,0.743,0.375,13.0,45.0,15.0
9487,0.4429999999999999,0.76,0.3,14.0,43.0,14.0
9488,0.434,0.7140000000000001,0.261,17.0,39.0,7.0
9489,0.391,0.72,0.2,16.0,41.0,13.0
9490,0.415,0.607,0.182,19.0,43.0,8.0
9491,0.4679999999999999,0.7829999999999999,0.348,19.0,38.0,16.0
9492,0.447,0.933,0.4,17.0,36.0,11.0
9493,0.431,0.7709999999999999,0.267,12.0,40.0,7.0
9494,0.439,0.645,0.4,21.0,43.0,8.0
9495,0.452,0.833,0.3229999999999999,22.0,39.0,9.0
9496,0.529,0.7,0.4639999999999999,21.0,35.0,12.0
9497,0.439,0.722,0.429,18.0,36.0,19.0
9498,0.482,0.636,0.5329999999999999,18.0,51.0,8.0
9499,0.411,0.5710000000000001,0.1669999999999999,18.0,47.0,12.0
9500,0.382,0.625,0.5,16.0,33.0,13.0
9501,0.382,0.848,0.3329999999999999,12.0,34.0,10.0
9502,0.392,0.879,0.263,13.0,37.0,17.0
9503,0.441,0.941,0.308,25.0,37.0,4.0
9504,0.529,0.7659999999999999,0.462,26.0,32.0,18.0
9505,0.4029999999999999,0.792,0.125,14.0,36.0,12.0
9506,0.465,0.7140000000000001,0.25,19.0,41.0,14.0
9507,0.5,0.857,0.364,19.0,37.0,17.0
9508,0.469,0.742,0.353,16.0,44.0,10.0
9509,0.425,0.727,0.143,19.0,38.0,14.0
9510,0.451,0.706,0.3,11.0,35.0,12.0
9511,0.397,0.769,0.235,18.0,40.0,19.0
9512,0.547,0.75,0.412,26.0,31.0,10.0
9513,0.425,0.556,0.071,18.0,35.0,13.0
9514,0.506,0.667,0.385,25.0,41.0,7.0
9515,0.474,0.8,0.3329999999999999,18.0,41.0,13.0
9516,0.407,0.65,0.091,18.0,52.0,11.0
9517,0.638,0.75,0.6,28.0,37.0,10.0
9518,0.363,0.7190000000000001,0.263,12.0,54.0,19.0
9519,0.481,0.767,0.235,16.0,35.0,12.0
9520,0.4589999999999999,0.7879999999999999,0.111,19.0,39.0,9.0
9521,0.518,0.792,0.316,23.0,31.0,8.0
9522,0.433,0.769,0.455,22.0,38.0,11.0
9523,0.3979999999999999,0.875,0.136,15.0,42.0,20.0
9524,0.395,0.679,0.364,20.0,49.0,14.0
9525,0.5,0.71,0.4,22.0,40.0,14.0
9526,0.473,0.741,0.37,21.0,42.0,19.0
9527,0.4379999999999999,0.75,0.3329999999999999,18.0,40.0,8.0
9528,0.482,0.8,0.278,29.0,61.0,20.0
9529,0.478,0.643,0.313,27.0,41.0,12.0
9530,0.423,0.619,0.286,15.0,34.0,11.0
9531,0.481,0.7440000000000001,0.375,22.0,53.0,14.0
9532,0.556,0.7859999999999999,0.417,21.0,38.0,10.0
9533,0.6,0.75,0.6,37.0,34.0,10.0
9534,0.494,0.941,0.429,31.0,47.0,13.0
9535,0.5,0.579,0.588,25.0,41.0,15.0
9536,0.527,0.7040000000000001,0.4379999999999999,17.0,48.0,4.0
9537,0.476,0.8,0.563,21.0,36.0,12.0
9538,0.391,0.75,0.2,17.0,47.0,13.0
9539,0.469,0.778,0.389,11.0,35.0,15.0
9540,0.518,1.0,0.3329999999999999,22.0,35.0,13.0
9541,0.542,0.8420000000000001,0.407,37.0,37.0,15.0
9542,0.481,0.684,0.346,29.0,38.0,12.0
9543,0.45,0.867,0.4,19.0,46.0,11.0
9544,0.494,0.7390000000000001,0.2,26.0,49.0,8.0
9545,0.524,0.727,0.389,18.0,37.0,15.0
9546,0.3939999999999999,0.816,0.231,13.0,30.0,19.0
9547,0.423,0.833,0.429,25.0,55.0,14.0
9548,0.447,0.7829999999999999,0.545,28.0,45.0,12.0
9549,0.456,0.654,0.286,26.0,34.0,15.0
9550,0.524,0.8240000000000001,0.182,21.0,40.0,10.0
9551,0.541,0.889,0.5,22.0,31.0,17.0
9552,0.57,0.727,0.5379999999999999,28.0,39.0,16.0
9553,0.467,0.8859999999999999,0.444,15.0,42.0,11.0
9554,0.4589999999999999,0.667,0.316,23.0,48.0,16.0
9555,0.532,0.853,0.619,27.0,36.0,13.0
9556,0.402,0.762,0.4379999999999999,19.0,39.0,17.0
9557,0.473,0.773,0.485,21.0,35.0,8.0
9558,0.416,0.913,0.345,23.0,39.0,17.0
9559,0.478,0.65,0.133,21.0,42.0,9.0
9560,0.487,0.7709999999999999,0.385,25.0,49.0,18.0
9561,0.506,0.75,0.4379999999999999,29.0,35.0,12.0
9562,0.5,0.789,0.44,22.0,34.0,8.0
9563,0.442,0.778,0.318,21.0,46.0,16.0
9564,0.478,0.655,0.375,25.0,51.0,11.0
9565,0.55,0.75,0.4,32.0,41.0,11.0
9566,0.4529999999999999,0.696,0.368,16.0,46.0,12.0
9567,0.429,0.769,0.286,19.0,44.0,15.0
9568,0.489,0.68,0.444,19.0,48.0,10.0
9569,0.3379999999999999,0.857,0.25,11.0,43.0,14.0
9570,0.477,0.708,0.36,23.0,36.0,11.0
9571,0.476,0.818,0.368,18.0,32.0,8.0
9572,0.366,0.848,0.381,16.0,52.0,10.0
9573,0.449,0.882,0.4,22.0,45.0,9.0
9574,0.563,0.848,0.412,22.0,36.0,9.0
9575,0.5,0.857,0.4,18.0,27.0,14.0
9576,0.434,0.609,0.118,21.0,48.0,14.0
9577,0.507,0.611,0.444,21.0,45.0,18.0
9578,0.395,0.846,0.4379999999999999,14.0,34.0,13.0
9579,0.561,0.889,0.5,33.0,39.0,16.0
9580,0.486,0.875,0.4579999999999999,22.0,41.0,22.0
9581,0.402,0.862,0.412,15.0,50.0,14.0
9582,0.494,0.7140000000000001,0.214,25.0,42.0,26.0
9583,0.465,0.667,0.2,12.0,33.0,19.0
9584,0.506,0.6920000000000001,0.286,23.0,40.0,13.0
9585,0.476,0.607,0.24,21.0,46.0,18.0
9586,0.476,0.923,0.421,24.0,35.0,11.0
9587,0.47,0.8,0.35,25.0,36.0,9.0
9588,0.627,0.759,0.471,27.0,33.0,10.0
9589,0.3929999999999999,0.913,0.35,16.0,31.0,15.0
9590,0.5479999999999999,0.636,0.389,26.0,34.0,12.0
9591,0.364,0.727,0.241,18.0,43.0,9.0
9592,0.4370000000000001,0.879,0.296,19.0,49.0,16.0
9593,0.5,0.878,0.433,27.0,43.0,16.0
9594,0.4679999999999999,0.889,0.278,22.0,43.0,11.0
9595,0.513,0.65,0.412,20.0,42.0,11.0
9596,0.487,0.792,0.389,20.0,41.0,13.0
9597,0.4479999999999999,0.609,0.37,24.0,37.0,14.0
9598,0.4,0.763,0.3329999999999999,12.0,46.0,15.0
9599,0.477,0.72,0.5,31.0,40.0,10.0
9600,0.486,0.821,0.4,14.0,30.0,15.0
9601,0.474,0.875,0.353,18.0,34.0,12.0
9602,0.472,0.818,0.3670000000000001,27.0,38.0,12.0
9603,0.563,0.794,0.4579999999999999,31.0,42.0,19.0
9604,0.376,0.8,0.357,16.0,34.0,3.0
9605,0.3979999999999999,0.667,0.091,26.0,35.0,15.0
9606,0.422,0.75,0.3329999999999999,19.0,34.0,8.0
9607,0.5,0.625,0.429,23.0,48.0,12.0
9608,0.519,0.8420000000000001,0.357,22.0,34.0,13.0
9609,0.474,0.8,0.353,17.0,35.0,9.0
9610,0.474,0.667,0.417,26.0,44.0,20.0
9611,0.479,0.875,0.35,18.0,38.0,14.0
9612,0.412,0.667,0.286,17.0,42.0,17.0
9613,0.452,0.733,0.3329999999999999,12.0,52.0,12.0
9614,0.44,0.75,0.214,22.0,50.0,12.0
9615,0.506,0.893,0.667,24.0,41.0,21.0
9616,0.411,0.6,0.278,19.0,36.0,10.0
9617,0.562,0.706,0.517,31.0,38.0,10.0
9618,0.441,0.6920000000000001,0.25,17.0,41.0,13.0
9619,0.488,0.462,0.417,18.0,39.0,8.0
9620,0.483,0.8420000000000001,0.441,30.0,44.0,22.0
9621,0.447,0.5710000000000001,0.267,22.0,45.0,14.0
9622,0.486,0.619,0.583,15.0,43.0,13.0
9623,0.413,0.7859999999999999,0.444,18.0,36.0,11.0
9624,0.4579999999999999,0.6920000000000001,0.4,17.0,36.0,11.0
9625,0.446,0.455,0.238,23.0,41.0,16.0
9626,0.456,0.889,0.32,26.0,42.0,14.0
9627,0.4320000000000001,0.467,0.36,25.0,41.0,11.0
9628,0.507,0.8240000000000001,0.455,22.0,36.0,12.0
9629,0.493,0.8240000000000001,0.5710000000000001,20.0,41.0,13.0
9630,0.5660000000000001,0.688,0.611,31.0,45.0,12.0
9631,0.4270000000000001,0.76,0.3929999999999999,22.0,47.0,15.0
9632,0.461,0.5329999999999999,0.643,27.0,33.0,9.0
9633,0.5589999999999999,0.81,0.5,18.0,28.0,14.0
9634,0.418,0.741,0.316,16.0,48.0,16.0
9635,0.4320000000000001,0.905,0.35,16.0,30.0,7.0
9636,0.36,0.857,0.154,13.0,35.0,16.0
9637,0.424,0.867,0.3329999999999999,19.0,49.0,16.0
9638,0.489,0.7040000000000001,0.5,27.0,47.0,10.0
9639,0.447,0.6559999999999999,0.5,22.0,44.0,11.0
9640,0.368,0.8,0.3329999999999999,16.0,52.0,7.0
9641,0.435,0.72,0.143,14.0,46.0,14.0
9642,0.506,0.625,0.444,22.0,38.0,12.0
9643,0.415,0.55,0.3329999999999999,23.0,53.0,16.0
9644,0.418,0.773,0.241,18.0,48.0,9.0
9645,0.41,0.767,0.3,12.0,43.0,12.0
9646,0.455,0.76,0.321,16.0,41.0,16.0
9647,0.43,0.8,0.5,23.0,42.0,15.0
9648,0.467,0.727,0.273,23.0,45.0,22.0
9649,0.407,0.7140000000000001,0.308,24.0,39.0,12.0
9650,0.5489999999999999,0.794,0.357,24.0,37.0,8.0
9651,0.486,0.85,0.467,19.0,29.0,13.0
9652,0.525,0.727,0.313,18.0,39.0,9.0
9653,0.488,0.773,0.37,30.0,41.0,13.0
9654,0.457,0.941,0.25,16.0,34.0,16.0
9655,0.436,0.833,0.261,21.0,48.0,16.0
9656,0.534,0.826,0.444,25.0,38.0,19.0
9657,0.591,0.769,0.417,32.0,45.0,12.0
9658,0.358,0.7140000000000001,0.455,16.0,42.0,8.0
9659,0.573,0.87,0.3329999999999999,23.0,35.0,11.0
9660,0.575,0.708,0.5710000000000001,21.0,43.0,16.0
9661,0.484,0.7,0.5329999999999999,34.0,52.0,15.0
9662,0.479,0.8420000000000001,0.6,22.0,26.0,17.0
9663,0.43,0.846,0.556,27.0,49.0,15.0
9664,0.4429999999999999,0.737,0.313,14.0,39.0,17.0
9665,0.474,0.81,0.389,18.0,39.0,15.0
9666,0.412,0.677,0.261,23.0,38.0,18.0
9667,0.425,0.742,0.083,20.0,51.0,17.0
9668,0.489,0.895,0.4379999999999999,27.0,33.0,8.0
9669,0.392,0.625,0.133,7.0,39.0,12.0
9670,0.4920000000000001,0.893,0.143,16.0,46.0,10.0
9671,0.475,0.652,0.3,24.0,40.0,15.0
9672,0.3829999999999999,0.75,0.4,20.0,38.0,13.0
9673,0.519,0.6920000000000001,0.273,22.0,45.0,9.0
9674,0.424,0.6920000000000001,0.321,22.0,56.0,15.0
9675,0.444,0.889,0.409,20.0,39.0,9.0
9676,0.375,0.774,0.286,20.0,48.0,13.0
9677,0.486,0.6759999999999999,0.462,21.0,36.0,17.0
9678,0.451,0.7390000000000001,0.308,20.0,34.0,17.0
9679,0.365,0.615,0.3329999999999999,11.0,57.0,12.0
9680,0.494,0.7040000000000001,0.4,31.0,52.0,13.0
9681,0.358,0.727,0.3329999999999999,16.0,49.0,15.0
9682,0.526,0.765,0.316,24.0,43.0,17.0
9683,0.5710000000000001,0.688,0.3,26.0,40.0,9.0
9684,0.409,0.731,0.474,20.0,37.0,13.0
9685,0.456,0.588,0.5,15.0,44.0,12.0
9686,0.456,0.758,0.231,19.0,41.0,19.0
9687,0.396,0.647,0.111,13.0,61.0,13.0
9688,0.434,0.606,0.387,24.0,44.0,12.0
9689,0.455,0.903,0.286,15.0,35.0,11.0
9690,0.379,0.767,0.28,20.0,50.0,11.0
9691,0.522,0.7,0.516,20.0,40.0,8.0
9692,0.5539999999999999,0.636,0.25,28.0,41.0,13.0
9693,0.337,0.875,0.28,22.0,39.0,12.0
9694,0.526,0.462,0.412,15.0,36.0,8.0
9695,0.494,0.75,0.3,29.0,42.0,14.0
9696,0.519,0.5379999999999999,0.5,22.0,36.0,18.0
9697,0.435,0.708,0.32,18.0,38.0,12.0
9698,0.446,0.758,0.316,15.0,37.0,18.0
9699,0.452,0.625,0.5,17.0,48.0,11.0
9700,0.536,0.769,0.565,29.0,50.0,22.0
9701,0.506,0.867,0.4,20.0,33.0,18.0
9702,0.4320000000000001,0.913,0.25,25.0,44.0,15.0
9703,0.5,0.632,0.375,32.0,41.0,15.0
9704,0.506,0.828,0.3329999999999999,20.0,41.0,13.0
9705,0.41,0.647,0.364,21.0,38.0,11.0
9706,0.487,0.706,0.429,24.0,31.0,12.0
9707,0.364,0.7240000000000001,0.118,16.0,45.0,4.0
9708,0.45,0.7040000000000001,0.389,29.0,41.0,10.0
9709,0.292,0.794,0.154,8.0,43.0,15.0
9710,0.506,0.857,0.3329999999999999,17.0,47.0,13.0
9711,0.484,0.846,0.286,20.0,37.0,16.0
9712,0.52,0.8640000000000001,0.294,19.0,40.0,18.0
9713,0.461,0.821,0.429,19.0,40.0,11.0
9714,0.43,0.625,0.231,19.0,44.0,12.0
9715,0.434,0.8240000000000001,0.5,20.0,39.0,13.0
9716,0.415,0.879,0.364,20.0,53.0,19.0
9717,0.4529999999999999,0.6,0.3329999999999999,17.0,49.0,16.0
9718,0.423,0.727,0.3329999999999999,14.0,37.0,11.0
9719,0.413,0.857,0.316,16.0,53.0,9.0
9720,0.457,0.625,0.435,25.0,43.0,13.0
9721,0.484,0.762,0.375,25.0,29.0,9.0
9722,0.386,0.821,0.0,23.0,48.0,15.0
9723,0.39,0.611,0.375,13.0,49.0,13.0
9724,0.439,0.609,0.467,22.0,48.0,18.0
9725,0.462,0.727,0.222,22.0,48.0,19.0
9726,0.455,0.68,0.355,22.0,49.0,11.0
9727,0.429,0.8,0.25,16.0,44.0,10.0
9728,0.451,0.889,0.154,22.0,43.0,9.0
9729,0.474,0.769,0.417,28.0,37.0,15.0
9730,0.41,0.958,0.375,15.0,36.0,13.0
9731,0.482,0.667,0.611,22.0,42.0,4.0
9732,0.414,0.81,0.308,21.0,37.0,16.0
9733,0.425,0.7859999999999999,0.357,17.0,36.0,11.0
9734,0.524,0.7390000000000001,0.2,20.0,36.0,13.0
9735,0.429,0.5770000000000001,0.143,14.0,42.0,14.0
9736,0.436,0.833,0.467,23.0,33.0,13.0
9737,0.512,0.765,0.3329999999999999,28.0,39.0,13.0
9738,0.446,0.7859999999999999,0.348,19.0,35.0,13.0
9739,0.465,0.6940000000000001,0.231,19.0,44.0,18.0
9740,0.494,0.667,0.409,26.0,48.0,12.0
9741,0.447,0.923,0.471,19.0,46.0,21.0
9742,0.494,0.667,0.5329999999999999,24.0,47.0,14.0
9743,0.436,0.815,0.259,18.0,37.0,21.0
9744,0.436,0.5770000000000001,0.364,15.0,40.0,14.0
9745,0.462,0.742,0.5,18.0,37.0,7.0
9746,0.483,0.643,0.286,23.0,50.0,9.0
9747,0.4679999999999999,0.733,0.44,21.0,38.0,15.0
9748,0.485,0.71,0.313,17.0,27.0,17.0
9749,0.495,0.8,0.409,22.0,44.0,10.0
9750,0.369,0.8,0.3329999999999999,17.0,48.0,14.0
9751,0.56,0.81,0.3,25.0,56.0,24.0
9752,0.565,0.6,0.5,31.0,42.0,8.0
9753,0.375,0.917,0.3329999999999999,19.0,37.0,14.0
9754,0.4,0.767,0.353,18.0,43.0,8.0
9755,0.3720000000000001,0.8420000000000001,0.4579999999999999,20.0,46.0,14.0
9756,0.467,0.8079999999999999,0.5,20.0,46.0,13.0
9757,0.506,0.647,0.579,27.0,30.0,11.0
9758,0.467,0.75,0.467,22.0,41.0,18.0
9759,0.5489999999999999,0.789,0.3329999999999999,21.0,34.0,11.0
9760,0.418,0.625,0.6,12.0,50.0,12.0
9761,0.493,0.69,0.357,18.0,33.0,16.0
9762,0.519,0.826,0.5710000000000001,20.0,46.0,10.0
9763,0.588,0.8,0.409,22.0,38.0,9.0
9764,0.562,0.706,0.5329999999999999,28.0,42.0,8.0
9765,0.539,0.654,0.6,22.0,31.0,14.0
9766,0.451,0.667,0.429,16.0,32.0,11.0
9767,0.5660000000000001,0.7829999999999999,0.5,31.0,39.0,17.0
9768,0.575,0.556,0.474,22.0,30.0,16.0
9769,0.507,0.609,0.3229999999999999,26.0,36.0,9.0
9770,0.486,0.6970000000000001,0.444,26.0,35.0,20.0
9771,0.487,0.706,0.304,15.0,37.0,15.0
9772,0.446,0.773,0.364,23.0,35.0,13.0
9773,0.455,0.862,0.292,20.0,41.0,12.0
9774,0.494,0.778,0.2269999999999999,24.0,48.0,10.0
9775,0.4679999999999999,0.893,0.136,23.0,49.0,19.0
9776,0.46,0.8420000000000001,0.316,22.0,36.0,17.0
9777,0.417,0.7390000000000001,0.0,18.0,49.0,16.0
9778,0.494,0.591,0.36,21.0,40.0,12.0
9779,0.514,0.906,0.556,15.0,35.0,20.0
9780,0.519,0.6,0.471,22.0,29.0,20.0
9781,0.3979999999999999,0.632,0.25,19.0,29.0,21.0
9782,0.419,0.838,0.467,20.0,53.0,16.0
9783,0.5,0.7559999999999999,0.385,20.0,39.0,16.0
9784,0.55,0.737,0.563,21.0,48.0,15.0
9785,0.563,0.76,0.353,35.0,44.0,9.0
9786,0.4270000000000001,0.769,0.407,21.0,42.0,10.0
9787,0.465,0.857,0.24,24.0,43.0,12.0
