Player Name,PTS,FG_PCT,FT_PCT,FG3_PCT,AST,REB,STL,BLK,TOV
Richard Anderson,5.62993762993763,0.4083175803402646,0.7602591792656588,0.3294117647058823,1.503118503118503,3.577962577962578,0.5738045738045738,0.2286902286902287,0.8794178794178794
Austin Rivers,8.300558659217877,0.4169948500454408,0.6477508650519032,0.3442622950819672,2.140782122905028,2.053631284916201,0.6916201117318436,0.1687150837988826,1.0067039106145252
Nazr Mohammed,6.365286855482934,0.4918456102201685,0.6373121869782972,0.0,0.4059549745824256,5.037763253449528,0.4713144517066086,0.6739288307915758,0.9862018881626724
Robert Parish,14.758720930232558,0.5445169712793734,0.7280032141422258,0.0,1.377906976744186,9.13953488372093,0.715843023255814,1.400436046511628,1.9978197674418603
Scott Hastings,2.765188834154352,0.4386480529022777,0.8020833333333334,0.2828282828282828,0.4712643678160919,2.180623973727422,0.270935960591133,0.2528735632183908,0.548440065681445
Brandon Knight,13.529411764705882,0.4098914000587026,0.8114143920595533,0.3547892720306513,3.887543252595156,2.991349480968858,0.8771626297577855,0.1557093425605536,2.330449826989619
LeBron James,27.200562983814216,0.5046355726715162,0.7351818181818182,0.3445070851744629,7.332864180154821,7.506685432793807,1.53835327234342,0.7551020408163265,3.4947220267417314
Mason Jones,5.338235294117647,0.425287356321839,0.6433566433566433,0.3602941176470588,1.2941176470588236,1.7647058823529411,0.2352941176470588,0.0294117647058823,0.8676470588235294
Michael Jordan,30.12313432835821,0.4968822594449199,0.8352713178294574,0.326771653543307,5.254664179104478,6.223880597014926,2.345149253731343,0.8330223880597015,2.7276119402985075
Stephen Curry,24.616780045351472,0.4749249345173449,0.9087082346750855,0.4275444570563753,6.507936507936508,4.738095238095238,1.608843537414966,0.2346938775510204,3.1485260770975056
Tyler Herro,17.65289256198347,0.4394832912103342,0.8754045307443366,0.3825588796944621,3.5041322314049586,4.880165289256198,0.6776859504132231,0.2066115702479339,2.1487603305785123
Kevin Durant,27.355275895450145,0.5016320397906844,0.887098836465925,0.3857227371327154,4.358180058083253,7.039690222652468,1.054211035818006,1.1345595353339788,3.17134559535334
Jayson Tatum,22.471526195899774,0.4583443884319448,0.8466367713004485,0.3751758087201125,3.298405466970387,6.990888382687927,1.111617312072893,0.6902050113895216,2.2596810933940774
Jimmy Butler,18.1965811965812,0.4670440372253669,0.8430895829437067,0.3249506903353057,4.199023199023199,5.3418803418803416,1.6691086691086692,0.4676434676434676,1.6092796092796091
Tobias Harris,16.291964285714286,0.4757407787586395,0.8307276007215875,0.3729933899905571,2.2973214285714287,6.216964285714286,0.7535714285714286,0.5285714285714286,1.425
Draymond Green,8.676781002638522,0.4485049833887043,0.7117117117117117,0.314462171899125,5.584432717678101,6.95910290237467,1.3575197889182058,1.017150395778364,2.266490765171504
Andrew Wiggins,19.342525399129173,0.4489703757225433,0.7193627450980392,0.3514063029481531,2.432510885341074,4.51233671988389,0.9941944847605224,0.6966618287373004,1.9898403483309144
Stephen Curry,24.616780045351472,0.4749249345173449,0.9087082346750855,0.4275444570563753,6.507936507936508,4.738095238095238,1.608843537414966,0.2346938775510204,3.1485260770975056
Alaa Abdelnaby,5.971428571428572,0.506701030927835,0.7055084745762712,0.0,0.3246753246753247,3.3688311688311687,0.2883116883116883,0.2779220779220779,1.0103896103896104
Hamed Haddadi,2.337016574585636,0.4545454545454545,0.6118421052631579,0.0,0.3038674033149171,2.6685082872928176,0.0939226519337016,0.6574585635359116,0.6795580110497238
Stephen Curry,24.616780045351472,0.4749249345173449,0.9087082346750855,0.4275444570563753,6.507936507936508,4.738095238095238,1.608843537414966,0.2346938775510204,3.1485260770975056
