,result
22284,22.0
22285,-4.0
22286,13.0
22287,11.0
22288,20.0
22289,11.0
22290,-16.0
22291,23.0
22292,19.0
22293,5.0
22294,14.0
22295,-21.0
22296,-16.0
22297,-5.0
22298,-18.0
22299,47.0
22300,-18.0
22301,-8.0
22302,-4.0
22303,-7.0
22304,-2.0
22305,12.0
22306,8.0
22307,2.0
22308,10.0
22309,-6.0
22310,6.0
22311,8.0
22312,-6.0
22313,-9.0
22314,9.0
22315,21.0
22316,-5.0
22317,19.0
22318,22.0
22319,-33.0
22320,13.0
22321,-14.0
22322,-3.0
22323,-12.0
22324,-44.0
22325,-13.0
22326,36.0
22327,10.0
22328,2.0
22329,1.0
22330,-39.0
22331,22.0
22332,3.0
22333,-26.0
22334,-7.0
22335,19.0
22336,21.0
22337,-11.0
22338,-21.0
22339,-11.0
22340,27.0
22341,11.0
22342,22.0
22343,25.0
22344,10.0
22345,12.0
22346,11.0
22347,-27.0
22348,12.0
22349,-13.0
22350,-16.0
22351,-22.0
22352,-5.0
22353,-3.0
22354,-7.0
22355,4.0
22356,11.0
22357,6.0
22358,13.0
22359,-4.0
22360,25.0
22361,10.0
22362,-25.0
22363,-4.0
22364,-4.0
22365,-9.0
22366,7.0
22367,-11.0
22368,18.0
22369,2.0
22370,-6.0
22371,-17.0
22372,2.0
22373,-5.0
22374,-5.0
22375,27.0
22376,11.0
22377,8.0
22378,4.0
22379,29.0
22380,6.0
22381,-14.0
22382,8.0
22383,6.0
22384,14.0
22385,7.0
22386,12.0
22387,-4.0
22388,31.0
22389,1.0
22390,-14.0
22391,29.0
22392,-2.0
22393,4.0
22394,-15.0
22395,18.0
22396,1.0
22397,8.0
22398,39.0
22399,-7.0
22400,5.0
22401,-6.0
22402,18.0
22403,4.0
22404,20.0
22405,15.0
22406,-3.0
22407,27.0
22408,-2.0
22409,-18.0
22410,12.0
22411,25.0
22412,-9.0
22413,9.0
22414,3.0
22415,47.0
22416,10.0
22417,-4.0
22418,1.0
22419,29.0
22420,-6.0
22421,-13.0
22422,1.0
22423,-1.0
22424,13.0
22425,-7.0
22426,-13.0
22427,1.0
22428,1.0
22429,-7.0
22430,-15.0
22431,-8.0
22432,-3.0
22433,-11.0
22434,15.0
22435,22.0
22436,-14.0
22437,2.0
22438,13.0
22439,-5.0
22440,-13.0
22441,16.0
22442,7.0
22443,21.0
22444,4.0
22445,-12.0
22446,8.0
22447,15.0
22448,-3.0
22449,7.0
22450,7.0
22451,-13.0
22452,-3.0
22453,-3.0
22454,6.0
22455,-23.0
22456,-7.0
22457,-9.0
22458,11.0
22459,-23.0
22460,7.0
22461,20.0
22462,18.0
22463,-3.0
22464,31.0
22465,9.0
22466,6.0
22467,19.0
22468,14.0
22469,11.0
22470,1.0
22471,-16.0
22472,-12.0
22473,5.0
22474,-4.0
22475,6.0
22476,-7.0
22477,8.0
22478,9.0
22479,-3.0
22480,5.0
22481,24.0
22482,-7.0
22483,11.0
22484,2.0
22485,10.0
22486,-6.0
22487,13.0
22488,11.0
22489,8.0
22490,17.0
22491,1.0
22492,3.0
22493,9.0
22494,28.0
22495,-4.0
22496,-5.0
22497,7.0
22498,9.0
22499,1.0
22500,6.0
22501,15.0
22502,-6.0
22503,10.0
22504,-7.0
22505,-8.0
22506,-3.0
22507,-4.0
22508,-17.0
22509,13.0
22510,3.0
22511,-12.0
22512,9.0
22513,-30.0
22514,-10.0
22515,-1.0
22516,-5.0
22517,4.0
22518,-1.0
22519,-7.0
22520,9.0
22521,-11.0
22522,19.0
22523,14.0
22524,29.0
22525,-1.0
22526,1.0
22527,8.0
22528,14.0
22529,-15.0
22530,-1.0
22531,-15.0
22532,12.0
22533,13.0
22534,4.0
22535,12.0
22536,-25.0
22537,-16.0
22538,13.0
22539,-12.0
22540,-8.0
22541,8.0
22542,12.0
22543,21.0
22544,-7.0
22545,28.0
22546,-8.0
22547,10.0
22548,-10.0
22549,3.0
22550,10.0
22551,11.0
22552,14.0
22553,28.0
22554,-17.0
22555,2.0
22556,7.0
22557,15.0
22558,-7.0
22559,9.0
22560,22.0
22561,25.0
22562,4.0
22563,13.0
22564,-18.0
22565,7.0
22566,2.0
22567,2.0
22568,15.0
22569,13.0
22570,-25.0
22571,-7.0
22572,-3.0
22573,-24.0
22574,15.0
22575,3.0
22576,7.0
22577,8.0
22578,1.0
22579,-16.0
22580,9.0
22581,-7.0
22582,6.0
22583,17.0
22584,14.0
22585,25.0
22586,-11.0
22587,16.0
22588,-5.0
22589,16.0
22590,-16.0
22591,5.0
22592,30.0
22593,9.0
22594,8.0
22595,-4.0
22596,25.0
22597,42.0
22598,5.0
22599,-3.0
22600,-12.0
22601,16.0
22602,18.0
22603,-6.0
22604,-4.0
22605,8.0
22606,-21.0
22607,-11.0
22608,-12.0
22609,15.0
22610,30.0
22611,-5.0
22612,21.0
22613,13.0
22614,8.0
22615,-14.0
22616,-7.0
22617,39.0
22618,-4.0
22619,-6.0
22620,-1.0
22621,32.0
22622,-18.0
22623,6.0
22624,23.0
22625,2.0
22626,-6.0
22627,22.0
22628,20.0
22629,8.0
22630,15.0
22631,6.0
22632,5.0
22633,28.0
22634,20.0
22635,8.0
22636,4.0
22637,-9.0
22638,5.0
22639,-2.0
22640,8.0
22641,12.0
22642,20.0
22643,-3.0
22644,-12.0
22645,7.0
22646,15.0
22647,22.0
22648,-17.0
22649,-2.0
22650,-1.0
22651,-13.0
22652,40.0
22653,-21.0
22654,14.0
22655,1.0
22656,6.0
22657,20.0
22658,9.0
22659,-8.0
22660,5.0
22661,-16.0
22662,10.0
22663,6.0
22664,-12.0
22665,7.0
22666,5.0
22667,7.0
22668,11.0
22669,-7.0
22670,-7.0
22671,16.0
22672,17.0
22673,10.0
22674,-10.0
22675,-13.0
22676,-5.0
22677,11.0
22678,-4.0
22679,-14.0
22680,-8.0
22681,-8.0
22682,-8.0
22683,14.0
22684,-13.0
22685,12.0
22686,2.0
22687,12.0
22688,5.0
22689,14.0
22690,-1.0
22691,-7.0
22692,3.0
22693,1.0
22694,-1.0
22695,15.0
22696,-8.0
22697,-30.0
22698,7.0
22699,28.0
22700,-10.0
22701,-10.0
22702,15.0
22703,7.0
22704,14.0
22705,3.0
22706,-8.0
22707,11.0
22708,-5.0
22709,11.0
22710,4.0
22711,15.0
22712,7.0
22713,-3.0
22714,-20.0
22715,7.0
22716,17.0
22717,5.0
22718,-11.0
22719,-9.0
22720,5.0
22721,27.0
22722,-12.0
22723,23.0
22724,4.0
22725,1.0
22726,-27.0
22727,-19.0
22728,-9.0
22729,4.0
22730,7.0
22731,-18.0
22732,18.0
22733,3.0
22734,-5.0
22735,-1.0
22736,-11.0
22737,7.0
22738,-16.0
22739,7.0
22740,-9.0
22741,-14.0
22742,-21.0
22743,4.0
22744,-7.0
22745,-10.0
22746,6.0
22747,-6.0
22748,8.0
22749,3.0
22750,-14.0
22751,19.0
22752,1.0
22753,18.0
22754,13.0
22755,-18.0
22756,12.0
22757,17.0
22758,8.0
22759,10.0
22760,10.0
22761,7.0
22762,-14.0
22763,17.0
22764,13.0
22765,-18.0
22766,20.0
22767,-8.0
22768,-9.0
22769,6.0
22770,-30.0
22771,15.0
22772,10.0
22773,16.0
22774,-13.0
22775,1.0
22776,-28.0
22777,9.0
22778,8.0
22779,5.0
22780,-4.0
22781,7.0
22782,-4.0
22783,-8.0
22784,-13.0
22785,23.0
22786,36.0
22787,11.0
22788,15.0
22789,23.0
22790,11.0
22791,-8.0
22792,-1.0
22793,-6.0
22794,-4.0
22795,-9.0
22796,-9.0
22797,22.0
22798,13.0
22799,-13.0
22800,22.0
22801,-16.0
22802,-2.0
22803,-5.0
22804,28.0
22805,4.0
22806,-1.0
22807,6.0
22808,-5.0
22809,-16.0
22810,8.0
22811,16.0
22812,-16.0
22813,31.0
22814,32.0
22815,-8.0
22816,-9.0
22817,-8.0
22818,-11.0
22819,-8.0
22820,-15.0
22821,-16.0
22822,5.0
22823,1.0
22824,18.0
22825,-12.0
22826,-1.0
22827,9.0
22828,7.0
22829,-9.0
22830,-8.0
22831,-15.0
22832,-4.0
22833,11.0
22834,19.0
22835,-18.0
22836,19.0
22837,-33.0
22838,3.0
22839,-4.0
22840,31.0
22841,16.0
22842,4.0
22843,24.0
22844,-1.0
22845,-14.0
22846,-5.0
22847,3.0
22848,9.0
22849,-25.0
22850,17.0
22851,5.0
22852,-2.0
22853,23.0
22854,15.0
22855,-5.0
22856,-8.0
22857,5.0
22858,6.0
22859,14.0
22860,27.0
22861,21.0
22862,23.0
22863,-7.0
22864,7.0
22865,-25.0
22866,24.0
22867,-8.0
22868,3.0
22869,8.0
22870,-9.0
22871,8.0
22872,4.0
22873,12.0
22874,6.0
22875,4.0
22876,-2.0
22877,-4.0
22878,8.0
22879,-5.0
22880,16.0
22881,-13.0
22882,-10.0
22883,28.0
22884,5.0
22885,-5.0
22886,23.0
22887,20.0
22888,18.0
22889,-20.0
22890,16.0
22891,-10.0
22892,-28.0
22893,15.0
22894,16.0
22895,2.0
22896,22.0
22897,14.0
22898,17.0
22899,4.0
22900,3.0
22901,8.0
22902,6.0
22903,4.0
22904,7.0
22905,-19.0
22906,3.0
22907,16.0
22908,19.0
22909,-13.0
22910,-1.0
22911,13.0
22912,-4.0
22913,-2.0
22914,-3.0
22915,13.0
22916,-4.0
22917,46.0
22918,-7.0
22919,-11.0
22920,20.0
22921,4.0
22922,8.0
22923,30.0
22924,16.0
22925,3.0
22926,-5.0
22927,-12.0
22928,16.0
22929,-26.0
22930,3.0
22931,11.0
22932,-6.0
22933,7.0
22934,8.0
22935,-4.0
22936,11.0
22937,-3.0
22938,-5.0
22939,-5.0
22940,2.0
22941,-9.0
22942,-10.0
22943,8.0
22944,7.0
22945,-2.0
22946,11.0
22947,15.0
22948,-8.0
22949,10.0
22950,-1.0
22951,-10.0
22952,-26.0
22953,-10.0
22954,3.0
22955,-5.0
22956,13.0
22957,2.0
22958,-6.0
22959,-2.0
22960,-20.0
22961,49.0
22962,-12.0
22963,3.0
22964,-4.0
22965,1.0
22966,7.0
22967,17.0
22968,-2.0
22969,12.0
22970,-24.0
22971,-3.0
22972,25.0
22973,9.0
22974,3.0
22975,1.0
22976,35.0
22977,16.0
22978,16.0
22979,-29.0
22980,-17.0
22981,9.0
22982,-5.0
22983,13.0
22984,15.0
22985,4.0
22986,-3.0
22987,14.0
22988,-3.0
22989,5.0
22990,3.0
22991,22.0
22992,-11.0
22993,20.0
22994,19.0
22995,23.0
22996,21.0
22997,-6.0
22998,-10.0
22999,6.0
23000,-1.0
23001,8.0
23002,-6.0
23003,-1.0
23004,19.0
23005,-9.0
23006,3.0
23007,13.0
23008,10.0
23009,35.0
23010,-5.0
23011,22.0
23012,11.0
23013,15.0
23014,13.0
23015,-25.0
23016,-4.0
23017,-4.0
23018,-5.0
23019,16.0
23020,8.0
23021,3.0
23022,16.0
23023,7.0
23024,9.0
23025,19.0
23026,8.0
23027,-5.0
23028,10.0
23029,-2.0
23030,-6.0
23031,-12.0
23032,33.0
23033,28.0
23034,-9.0
23035,15.0
23036,40.0
23037,-5.0
23038,20.0
23039,1.0
23040,8.0
23041,14.0
23042,9.0
23043,9.0
23044,16.0
23045,2.0
23046,8.0
23047,-20.0
23048,7.0
23049,-2.0
23050,8.0
23051,-21.0
23052,12.0
23053,6.0
23054,-14.0
23055,-15.0
23056,9.0
23057,-10.0
23058,-6.0
23059,12.0
23060,-7.0
23061,9.0
23062,-4.0
23063,-1.0
23064,-11.0
23065,16.0
23066,14.0
23067,9.0
23068,5.0
23069,15.0
23070,-2.0
23071,-15.0
23072,17.0
23073,7.0
23074,-7.0
23075,4.0
23076,-8.0
23077,-5.0
23078,27.0
23079,-9.0
23080,-8.0
23081,12.0
23082,8.0
23083,1.0
23084,-5.0
23085,2.0
23086,-7.0
23087,-28.0
23088,9.0
23089,11.0
23090,-19.0
23091,-1.0
23092,-12.0
23093,9.0
23094,8.0
23095,-5.0
23096,2.0
23097,11.0
23098,-5.0
23099,8.0
23100,28.0
23101,-7.0
23102,9.0
23103,14.0
23104,4.0
23105,8.0
23106,-12.0
23107,-12.0
23108,7.0
23109,10.0
23110,11.0
23111,8.0
23112,2.0
23113,-9.0
23114,13.0
23115,-6.0
23116,-9.0
23117,-14.0
23118,-20.0
23119,-12.0
23120,7.0
23121,5.0
23122,26.0
23123,10.0
23124,23.0
23125,3.0
23126,12.0
23127,24.0
23128,17.0
23129,7.0
23130,16.0
23131,-2.0
23132,9.0
23133,9.0
23134,34.0
23135,6.0
23136,17.0
23137,8.0
23138,-12.0
23139,6.0
23140,-19.0
23141,4.0
23142,-25.0
23143,2.0
23144,4.0
23145,21.0
23146,2.0
23147,13.0
23148,10.0
23149,10.0
23150,-12.0
23151,-16.0
23152,-2.0
23153,5.0
23154,10.0
23155,2.0
23156,16.0
23157,5.0
23158,7.0
23159,16.0
23160,14.0
23161,-4.0
23162,-4.0
23163,2.0
23164,-5.0
23165,1.0
23166,19.0
23167,12.0
23168,9.0
23169,12.0
23170,19.0
23171,20.0
23172,-5.0
23173,-6.0
23174,27.0
23175,6.0
23176,4.0
23177,-4.0
23178,-1.0
23179,-6.0
23180,7.0
23181,-20.0
23182,-2.0
23183,-7.0
23184,-16.0
23185,11.0
23186,8.0
23187,5.0
23188,11.0
23189,-8.0
23190,-12.0
23191,-10.0
23192,-11.0
23193,-1.0
23194,-14.0
23195,-1.0
23196,-15.0
23197,4.0
23198,12.0
23199,7.0
23200,-6.0
23201,-6.0
23202,-3.0
23203,-2.0
23204,17.0
23205,30.0
23206,5.0
23207,2.0
23208,31.0
23209,-2.0
23210,7.0
23211,10.0
23212,7.0
23213,20.0
23214,-9.0
23215,1.0
23216,-30.0
23217,-10.0
23218,13.0
23219,13.0
23220,-15.0
23221,-8.0
23222,11.0
23223,-2.0
23224,13.0
23225,45.0
23226,14.0
23227,7.0
23228,8.0
23229,-4.0
23230,-26.0
23231,-4.0
23232,22.0
23233,-11.0
23234,-4.0
23235,3.0
23236,11.0
23237,7.0
23238,12.0
23239,-15.0
23240,13.0
23241,-9.0
23242,3.0
23243,-5.0
23244,6.0
23245,10.0
23246,8.0
23247,34.0
23248,-10.0
23249,20.0
23250,7.0
23251,17.0
23252,-11.0
23253,-5.0
23254,-4.0
23255,2.0
23256,19.0
23257,16.0
23258,22.0
23259,11.0
23260,4.0
23261,20.0
23262,1.0
23263,24.0
23264,-18.0
23265,3.0
23266,-8.0
23267,-1.0
23268,-6.0
23269,5.0
23270,-8.0
23271,7.0
23272,11.0
23273,5.0
23274,21.0
23275,22.0
23276,29.0
23277,20.0
23278,28.0
23279,21.0
23280,30.0
23281,-7.0
23282,-4.0
23283,-3.0
23284,-27.0
23285,8.0
23286,-4.0
23287,-3.0
23288,14.0
23289,7.0
23290,2.0
23291,-11.0
23292,-7.0
23293,4.0
23294,10.0
23295,-30.0
23296,5.0
23297,8.0
23298,8.0
23299,39.0
23300,-32.0
23301,-31.0
23302,-15.0
23303,-17.0
23304,-8.0
23305,-11.0
23306,11.0
23307,5.0
23308,-14.0
23309,7.0
23310,-8.0
23311,-4.0
23312,-5.0
23313,-3.0
23314,-2.0
23315,-1.0
23316,-2.0
23317,1.0
23318,-8.0
23319,-6.0
23320,36.0
23321,-6.0
23322,9.0
23323,8.0
23324,-9.0
23325,9.0
23326,-5.0
23327,44.0
23328,-1.0
23329,3.0
23330,25.0
23331,7.0
23332,7.0
23333,29.0
23334,-17.0
23335,5.0
23336,33.0
23337,4.0
23338,6.0
23339,-18.0
23340,-36.0
23341,2.0
23342,-18.0
23343,10.0
23344,-18.0
23345,1.0
23346,-19.0
23347,-1.0
23348,-5.0
23349,-7.0
23350,15.0
23351,-6.0
23352,11.0
23353,-2.0
23354,-7.0
23355,-8.0
23356,2.0
23357,22.0
23358,-23.0
23359,5.0
23360,17.0
23361,17.0
23362,-12.0
23363,19.0
23364,6.0
23365,27.0
23366,-9.0
23367,-8.0
23368,-19.0
23369,-9.0
23370,5.0
23371,-4.0
23372,-6.0
23373,-17.0
23374,-8.0
23375,21.0
23376,10.0
23377,-16.0
23378,15.0
23379,-12.0
23380,5.0
23381,18.0
23382,-3.0
23383,13.0
23384,-6.0
23385,-3.0
23386,38.0
23387,2.0
23388,-16.0
23389,11.0
23390,27.0
23391,-6.0
23392,-9.0
23393,21.0
23394,-3.0
23395,-13.0
23396,15.0
23397,-24.0
23398,-13.0
23399,-5.0
23400,-5.0
23401,-5.0
23402,12.0
23403,-11.0
23404,-19.0
23405,23.0
23406,-13.0
23407,-20.0
23408,25.0
23409,21.0
23410,43.0
23411,15.0
23412,4.0
23413,-18.0
23414,3.0
23415,2.0
23416,7.0
23417,5.0
23418,-15.0
23419,-37.0
23420,-3.0
23421,4.0
23422,-6.0
23423,5.0
23424,8.0
23425,10.0
23426,-20.0
23427,-4.0
23428,3.0
23429,14.0
23430,-8.0
23431,9.0
23432,5.0
23433,-3.0
23434,8.0
23435,-2.0
23436,15.0
23437,22.0
23438,-3.0
23439,7.0
23440,4.0
23441,-20.0
23442,23.0
23443,12.0
23444,19.0
23445,-16.0
23446,-16.0
23447,-2.0
23448,-9.0
23449,-6.0
23450,7.0
23451,23.0
23452,17.0
23453,24.0
23454,-8.0
23455,7.0
23456,7.0
23457,10.0
23458,7.0
23459,3.0
23460,7.0
23461,2.0
23462,-6.0
23463,16.0
23464,-4.0
23465,-5.0
23466,4.0
23467,-3.0
23468,-7.0
23469,-25.0
23470,7.0
23471,19.0
23472,16.0
23473,16.0
23474,1.0
23475,27.0
23476,4.0
23477,-6.0
23478,32.0
23479,7.0
23480,-2.0
23481,26.0
23482,13.0
23483,7.0
23484,-27.0
23485,-6.0
23486,11.0
23487,21.0
23488,11.0
23489,-6.0
23490,-14.0
23491,-11.0
23492,10.0
23493,-11.0
23494,-18.0
23495,4.0
23496,-11.0
23497,-2.0
23498,-13.0
23499,28.0
23500,-2.0
23501,10.0
23502,2.0
23503,-6.0
23504,-3.0
23505,-24.0
23506,-10.0
23507,14.0
23508,25.0
23509,6.0
23510,-16.0
23511,7.0
23512,8.0
23513,-10.0
23514,7.0
23515,-2.0
23516,31.0
23517,21.0
23518,-4.0
23519,9.0
23520,1.0
23521,3.0
23522,-12.0
23523,8.0
23524,-25.0
23525,-8.0
23526,22.0
23527,32.0
23528,12.0
23529,32.0
23530,10.0
23531,-5.0
23532,-6.0
23533,-5.0
23534,11.0
23535,-16.0
23536,11.0
23537,20.0
23538,-1.0
23539,2.0
23540,17.0
23541,17.0
23542,15.0
23543,26.0
23544,-24.0
23545,3.0
23546,9.0
23547,-4.0
23548,-13.0
23549,-11.0
23550,-1.0
23551,-10.0
23552,-14.0
23553,20.0
23554,8.0
23555,18.0
23556,-3.0
23557,6.0
23558,26.0
23559,-10.0
23560,16.0
23561,8.0
23562,-19.0
23563,-7.0
23564,6.0
23565,7.0
23566,16.0
23567,3.0
23568,-2.0
23569,8.0
23570,-2.0
23571,7.0
23572,12.0
23573,13.0
23574,-4.0
23575,36.0
23576,-15.0
23577,-23.0
23578,3.0
23579,-30.0
23580,11.0
23581,18.0
23582,13.0
23583,-6.0
23584,-7.0
23585,15.0
23586,17.0
23587,9.0
23588,1.0
23589,-32.0
23590,-6.0
23591,7.0
23592,6.0
23593,17.0
23594,2.0
23595,19.0
23596,-2.0
23597,3.0
23598,-3.0
23599,9.0
23600,26.0
23601,3.0
23602,-6.0
23603,-8.0
23604,7.0
23605,-8.0
23606,15.0
23607,6.0
23608,-8.0
23609,-8.0
23610,-12.0
23611,9.0
23612,5.0
23613,18.0
23614,-11.0
23615,4.0
23616,-5.0
23617,-6.0
23618,-19.0
23619,6.0
23620,29.0
23621,9.0
23622,-29.0
23623,37.0
23624,-3.0
23625,35.0
23626,15.0
23627,26.0
23628,-4.0
23629,11.0
23630,8.0
23631,3.0
23632,-5.0
23633,-16.0
23634,-25.0
23635,-11.0
23636,8.0
23637,7.0
23638,-15.0
23639,-4.0
23640,-11.0
23641,-5.0
23642,7.0
23643,30.0
23644,10.0
23645,-3.0
23646,21.0
23647,24.0
23648,-4.0
23649,26.0
23650,-7.0
23651,18.0
23652,-9.0
23653,-21.0
23654,5.0
23655,-12.0
23656,-5.0
23657,-9.0
23658,-21.0
23659,-5.0
23660,8.0
23661,10.0
23662,-8.0
23663,-1.0
23664,5.0
23665,21.0
23666,-3.0
23667,-5.0
23668,-16.0
23669,-25.0
23670,1.0
23671,-12.0
23672,-12.0
23673,-6.0
23674,18.0
23675,17.0
23676,-1.0
23677,21.0
23678,30.0
23679,5.0
23680,-3.0
23681,12.0
23682,2.0
23683,6.0
23684,-5.0
23685,-2.0
23686,6.0
23687,9.0
23688,18.0
23689,18.0
23690,3.0
23691,16.0
23692,-9.0
23693,14.0
23694,11.0
23695,5.0
23696,-4.0
23697,-6.0
23698,7.0
23699,7.0
23700,-15.0
23701,-21.0
23702,9.0
23703,15.0
23704,-5.0
23705,6.0
23706,3.0
23707,-11.0
23708,-17.0
23709,27.0
23710,19.0
23711,45.0
23712,-2.0
23713,5.0
23714,7.0
23715,-2.0
23716,5.0
23717,4.0
23718,14.0
23719,-4.0
23720,14.0
23721,-15.0
23722,-11.0
23723,30.0
23724,33.0
23725,15.0
23726,8.0
23727,-7.0
23728,-26.0
23729,9.0
23730,38.0
23731,24.0
23732,6.0
23733,28.0
23734,15.0
23735,19.0
23736,27.0
23737,31.0
23738,-6.0
23739,27.0
23740,12.0
23741,14.0
23742,8.0
23743,4.0
23744,-4.0
23745,7.0
23746,-7.0
23747,-1.0
23748,14.0
23749,-4.0
23750,12.0
23751,-13.0
23752,-4.0
23753,4.0
23754,25.0
23755,-6.0
23756,11.0
23757,11.0
23758,-1.0
23759,33.0
23760,12.0
23761,5.0
23762,32.0
23763,18.0
23764,-7.0
23765,3.0
23766,-12.0
23767,-2.0
23768,-10.0
23769,33.0
23770,3.0
23771,27.0
23772,4.0
23773,14.0
23774,14.0
23775,-21.0
23776,-27.0
23777,9.0
23778,-2.0
23779,17.0
23780,16.0
23781,-11.0
23782,8.0
23783,-10.0
23784,8.0
23785,-9.0
23786,-29.0
23787,-16.0
23788,1.0
23789,12.0
23790,17.0
23791,21.0
23792,17.0
23793,26.0
23794,11.0
23795,-1.0
23796,9.0
23797,5.0
23798,32.0
23799,32.0
23800,20.0
23801,-10.0
23802,26.0
23803,1.0
23804,38.0
23805,10.0
23806,-7.0
23807,14.0
23808,-2.0
23809,11.0
23810,10.0
23811,-5.0
23812,35.0
23813,-5.0
23814,35.0
23815,21.0
23816,5.0
23817,9.0
23818,8.0
23819,12.0
23820,-6.0
23821,24.0
23822,4.0
23823,26.0
23824,15.0
23825,9.0
23826,-14.0
23827,-9.0
23828,-24.0
23829,-5.0
23830,33.0
23831,-9.0
23832,-4.0
23833,15.0
23834,20.0
23835,7.0
23836,-1.0
23837,-16.0
23838,24.0
23839,22.0
23840,-6.0
23841,-4.0
23842,-21.0
23843,11.0
23844,-1.0
23845,3.0
23846,-1.0
23847,2.0
23848,14.0
23849,3.0
23850,-7.0
23851,15.0
23852,13.0
23853,13.0
23854,8.0
23855,10.0
23856,4.0
23857,-3.0
23858,8.0
23859,8.0
23860,-9.0
23861,-8.0
23862,11.0
23863,14.0
23864,-4.0
23865,18.0
23866,7.0
23867,-14.0
23868,2.0
23869,5.0
23870,-10.0
23871,14.0
23872,6.0
23873,18.0
23874,13.0
23875,16.0
23876,-29.0
23877,-22.0
23878,-2.0
23879,-8.0
23880,-7.0
23881,22.0
23882,-19.0
23883,9.0
23884,8.0
23885,-10.0
23886,5.0
23887,12.0
23888,-15.0
23889,-4.0
23890,-5.0
23891,25.0
23892,-7.0
23893,-13.0
23894,-4.0
23895,7.0
23896,-9.0
23897,17.0
23898,9.0
23899,-9.0
23900,14.0
23901,-2.0
23902,-4.0
23903,3.0
23904,13.0
23905,-6.0
23906,-3.0
23907,-7.0
23908,20.0
23909,-20.0
23910,-3.0
23911,6.0
23912,2.0
23913,7.0
23914,8.0
23915,-4.0
23916,11.0
23917,-20.0
23918,2.0
23919,8.0
23920,-7.0
23921,9.0
23922,2.0
23923,-2.0
23924,34.0
23925,-15.0
23926,6.0
23927,-6.0
23928,8.0
23929,11.0
23930,-19.0
23931,-2.0
23932,-14.0
23933,5.0
23934,8.0
23935,-9.0
23936,48.0
23937,12.0
23938,24.0
23939,15.0
23940,3.0
23941,22.0
23942,12.0
23943,-13.0
23944,10.0
23945,22.0
23946,-24.0
23947,-17.0
23948,-14.0
23949,-9.0
23950,19.0
23951,-24.0
23952,-3.0
23953,3.0
23954,-3.0
23955,7.0
23956,11.0
23957,11.0
23958,3.0
23959,6.0
23960,22.0
23961,8.0
23962,-11.0
23963,8.0
23964,9.0
23965,12.0
23966,22.0
23967,2.0
23968,-21.0
23969,9.0
23970,12.0
23971,16.0
23972,-8.0
23973,-2.0
23974,9.0
23975,24.0
23976,1.0
23977,12.0
23978,6.0
23979,16.0
23980,-5.0
23981,-14.0
23982,4.0
23983,7.0
23984,3.0
23985,33.0
23986,16.0
23987,11.0
23988,1.0
23989,-15.0
23990,7.0
23991,-5.0
23992,-6.0
23993,12.0
23994,5.0
23995,-15.0
23996,4.0
23997,-9.0
23998,-8.0
23999,-8.0
24000,12.0
24001,-4.0
24002,10.0
24003,12.0
24004,21.0
24005,7.0
24006,11.0
24007,8.0
24008,-6.0
24009,-14.0
24010,7.0
24011,14.0
24012,5.0
24013,-5.0
24014,-18.0
24015,-5.0
24016,-7.0
24017,-5.0
24018,-3.0
24019,18.0
24020,16.0
24021,10.0
24022,8.0
24023,34.0
24024,-21.0
24025,8.0
24026,1.0
24027,21.0
24028,-4.0
24029,-6.0
24030,-16.0
24031,-15.0
24032,36.0
24033,5.0
24034,6.0
24035,17.0
24036,-18.0
24037,21.0
24038,-8.0
24039,-11.0
24040,5.0
24041,-2.0
24042,43.0
24043,49.0
24044,34.0
24045,3.0
24046,9.0
24047,18.0
24048,-24.0
24049,29.0
24050,-9.0
24051,-9.0
24052,-3.0
24053,-7.0
24054,16.0
24055,-14.0
24056,8.0
24057,12.0
24058,11.0
24059,8.0
24060,16.0
24061,7.0
24062,37.0
24063,15.0
24064,6.0
24065,-4.0
24066,-22.0
24067,7.0
24068,-3.0
24069,21.0
24070,-7.0
24071,16.0
24072,7.0
24073,8.0
24074,8.0
24075,18.0
24076,-12.0
24077,9.0
24078,-14.0
24079,20.0
24080,6.0
24081,-6.0
24082,-31.0
24083,12.0
24084,-9.0
24085,21.0
24086,5.0
24087,-25.0
24088,16.0
24089,-7.0
24090,7.0
24091,9.0
24092,5.0
24093,-3.0
24094,8.0
24095,10.0
24096,3.0
24097,-19.0
24098,6.0
24099,-8.0
24100,17.0
24101,-9.0
24102,2.0
24103,20.0
24104,5.0
24105,-6.0
24106,17.0
24107,13.0
24108,-1.0
24109,-12.0
24110,14.0
24111,8.0
24112,10.0
24113,-10.0
24114,7.0
24115,-18.0
24116,-10.0
24117,1.0
24118,2.0
24119,25.0
24120,6.0
24121,15.0
24122,-1.0
24123,-29.0
24124,16.0
24125,-8.0
24126,-3.0
24127,15.0
24128,13.0
24129,-20.0
24130,23.0
24131,10.0
24132,5.0
24133,6.0
24134,-5.0
24135,-6.0
24136,16.0
24137,10.0
24138,5.0
24139,34.0
24140,18.0
24141,-19.0
24142,13.0
24143,4.0
24144,6.0
24145,4.0
24146,8.0
24147,5.0
24148,7.0
24149,-7.0
24150,-15.0
24151,10.0
24152,14.0
24153,11.0
24154,13.0
24155,-9.0
24156,14.0
24157,27.0
24158,-17.0
24159,12.0
24160,-2.0
24161,-8.0
24162,-10.0
24163,-11.0
24164,-3.0
24165,5.0
24166,-2.0
24167,-1.0
24168,-9.0
24169,13.0
24170,2.0
24171,15.0
24172,6.0
